"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'G': 20, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
5190,0.9375,0.8535375,00000100111000101010000010000000100001000011000110000111010000100110010110001010000001001010000001011010
5191,0.9375,0.85765,00000100111101010111000010000000100001000011000110000111010000100110010100111000000001001001101110101010
5192,0.9375,0.8566375,00000100110100010100000010000000100001000011000110000111010000100110010110001010000001001001110111111010
5193,0.9375,0.857875,00000000110110000101000010000000100001000011000110000111010000100110011101101100000001001001100111011010
5194,0.9375,0.8500375,00000100111101011010000010000000100001000011000110000111010000100110011011101100000001001010010100011010
5195,0.9375,0.849925,00000100111100101011000011000000100001000011000110000111010000100110010010011101000001001011010001011010
5196,0.9375,0.848775,00000100110110111111000010000000100001000011000110000111010000100110011110001000000001001001100000001010
5197,0.9375,0.84425,00000100111001110110000010000000100001000011000110000111010000100110011111000111000001001010110000001010
5198,0.9375,0.8474375,00000100111011001010000010000000100001000011000110000111010000100110010100010110000001001001101011001010
5199,0.9375,0.84815,00000100110000101111000011000000100001000011000110000111010000100110010101100010000001001000110001011010
5200,0.9375,0.852175,00000100111101110001000011000000100001000011000110000111010000100110010000000000000001001010011011011010
5201,0.9375,0.8522625,00000100110000001011000010000000100001000011000110000111010000100110010110100101000001001000110001101010
5202,0.9375,0.8528,00000100110011001010000010000000100001000011000110000111010000100110010011110000000001001000001000111010
5203,0.9375,0.8479875,00000100110100000110000010000000100001000011000110000111010000100110010011011010000001001000011100011010
5204,0.9375,0.853,00000100111110101101000010000000100001000011000110000111010000100110011110001010000001001011110011011010
5205,0.9375,0.85465,00000100110100100110000010000000100001000011000110000111010000100110011010110011000001001011101101101010
5206,0.9375,0.845,00000000111001110001000010000000100001000011000110000111010000100110010110110011000001001010011000101010
5207,0.9375,0.8574375,00000100110111100110000010000000100001000011000110000111010000100110011011111001000001001011010110111010
5208,0.9375,0.8531875,00000100110011111011000010000000100001000011000110000111010000100110010000011111000001001001010111101010
5209,0.9375,0.852575,00000000110010111010000010000000100001000011000110000111010000100110010001110111000001001010010001011010
5210,0.9375,0.8520625,00000100110000000010000010000000100001000011000110000111010000100110011110001110000001001000101011111010
5211,0.9375,0.85735,00000100110101000110000010000000100001000011000110000111010000100110010110001010000001001010010111101010
5212,0.9375,0.8547375,00000100111100100011000010000000100001000011000110000111010000100110010110100101000001001001101110101010
5213,0.9375,0.856875,00000100110110100000000010000000100001000011000110000111010000100110010010010100000001001011110011011010
5214,0.9375,0.8550375,00000100111100001000000010000000100001000011000110000111010000100110011000011011000001001011111100011010
5215,0.9375,0.851125,00000100110110010110000010000000100001000011000110000111010000100110010100101010000001001001101000011010
5216,0.9375,0.8546875,00000100111100110111000011000000100001000011000110000111010000100110010011011010000001001011101001011010
5217,0.9375,0.8547875,00000100110101111110000010000000100001000011000110000111010000100110010000111100000001001010010111001010
5218,0.9375,0.85115,00000100111111111110000011000000100001000011000110000111010000100110010111111001000001001011001011001010
5219,0.9375,0.856875,00000100111000110111000010000000100001000011000110000111010000100110010011000010000001001011101000001010
5220,0.9375,0.8545,00000100110000000000000011000000100001000011000110000111010000100110011001000110000001001000100001111010
5221,0.9375,0.852325,00000100111001010011000010000000100001000011000110000111010000100110010000001100000001001001101001101010
5222,0.9375,0.85385,00000100111010100111000010000000100001000011000110000111010000100110011101010110000001001000110001101010
5223,0.9375,0.8497625,00000100111100100110000011000000100001000011000110000111010000100110011010101010000001001000100110111010
5224,0.9375,0.8541,00000100110101111100000010000000100001000011000110000111010000100110010101111001000001001000010000101010
5225,0.9375,0.8578375,00000100111001011110000010000000100001000011000110000111010000100110011100101110000001001010000000011010
5226,0.9375,0.84615,00000100111001110110000010000000100001000011000110000111010000100110010110010000000001001000010000011010
5227,0.9375,0.8523,00000100110010010111000010000000100001000011000110000111010000100110011110011010000001001010100111101010
5228,0.9375,0.8516875,00000100111101110000000010000000100001000011000110000111010000100110011000010111000001001001101011011010
5229,0.9375,0.8499625,00000100111000110111000011000000100001000011000110000111010000100110011000001111000001001010010101101010
5230,0.9375,0.8471125,00000100111011011111000010000000100001000011000110000111010000100110010011010010000001001011001000001010
5231,0.9375,0.8523125,00000100111010001011000011000000100001000011000110000111010000100110010000101110000001001010101100001010
5232,0.9375,0.8549125,00000100110110100111000011000000100001000011000110000111010000100110010010101011000001001001000101101010
5233,0.9375,0.85095,00000100110110111100000011000000100001000011000110000111010000100110010001001110000001001010111100101010
5234,0.9375,0.8497375,00000100110100111110000010000000100001000011000110000111010000100110010011001110000001001010110011001010
5235,0.9375,0.8448375,00000100111101110001000010000000100001000011000110000111010000100110011000101100000001001001111111101010
5236,0.9375,0.8517125,00000000110010100010000010000000100001000011000110000111010000100110010100110111000001001011100010001010
5237,0.9375,0.8485375,00000100110111101010000010000000100001000011000110000111010000100110011111110100000001001011101011011010
5238,0.9375,0.8497875,00000100111111100101000010000000100001000011000110000111010000100110011110100100000001001010111100011010
5239,0.9375,0.85005,00000100110000001111000011000000100001000011000110000111010000100110011001010100000001001010100000011010
5240,0.9375,0.8470875,00000100111011011001000010000000100001000011000110000111010000100110011110000111000001001001101000001010
5241,0.9375,0.852125,00000100111111001011000011000000100001000011000110000111010000100110010010101010000001001011100010001010
5242,0.9375,0.8569875,00000100110100110110000011000000100001000011000110000111010000100110010110100010000001001001101001011010
5243,0.9375,0.8482125,00000100111110110110000011000000100001000011000110000111010000100110011000111010000001001001100001011010
5244,0.9375,0.8508875,00000100110100100110000010000000100001000011000110000111010000100110011011010000000001001011010000111010
5245,0.9375,0.8587,00000100110111111110000010000000100001000011000110000111010000100110011010110100000001001011011100001010
5246,0.9375,0.8553625,00000100111101011011000010000000100001000011000110000111010000100110010111010100000001001001111000001010
5247,0.9375,0.8482,00000100111110001111000010000000100001000011000110000111010000100110011101110101000001001011101011011010
5248,0.9375,0.8536,00000100111101000000000010000000100001000011000110000111010000100110011011111110000001001000100110111010
5249,0.9375,0.8500875,00000000110111011010000010000000100001000011000110000111010000100110010010111110000001001011101010011010
5250,0.9375,0.85245,00000100111010010001000011000000100001000011000110000111010000100110010110110101000001001010111001001010
5251,0.9375,0.8516375,00000000111111110111000010000000100001000011000110000111010000100110010011011000000001001001000000011010
5252,0.9375,0.85105,00000100111000000111000011000000100001000011000110000111010000100110011011011100000001001001111100011010
5253,0.9375,0.85125,00000100111000001110000011000000100001000011000110000111010000100110010100010110000001001001000100001010
5254,0.9375,0.8471375,00000100110010100010000010000000100001000011000110000111010000100110011011010010000001001000010001011010
5255,0.9375,0.85565,00000100111011110110000010000000100001000011000110000111010000100110011111001100000001001000101001101010
5256,0.9375,0.8414875,00000100110001110000000010000000100001000011000110000111010000100110011011100110000001001010011001111010
5257,0.9375,0.8504875,00000100111100100111000010000000100001000011000110000111010000100110010000101010000001001001100001111010
5258,0.9375,0.8552125,00000100111101110110000011000000100001000011000110000111010000100110010010001001000001001000010111011010
5259,0.9375,0.8489375,00000100110011000110000011000000100001000011000110000111010000100110010111011110000001001001111111111010
5260,0.9375,0.84905,00000100111110101110000010000000100001000011000110000111010000100110010001111110000001001010001100111010
5261,0.9375,0.8532875,00000100111101000100000010000000100001000011000110000111010000100110010001010011000001001011100111001010
5262,0.9375,0.848,00000100110101110110000010000000100001000011000110000111010000100110011011001101000001001010001100111010
5263,0.9375,0.85815,00000100111110110110000010000000100001000011000110000111010000100110011100101010000001001001000001011010
5264,0.9375,0.853175,00000100110010101100000010000000100001000011000110000111010000100110010011001000000001001001101010101010
